0.61959076	8.902363082	0.214144133	-1.780478005	-1.721669329	471.5065653	0.481145272	0.335
0.520379794	4.932057374	0.404160211	-0.619174919	-1.9148509	472.6473651	0.414266888	0.375
0.129583415	2.190040123	1.072541686	0.772391264	-2.615895994	474.1298929	0.701621751	0.485
1.010444358	1.444963042	-0.101197957	-3.538753661	0.443039073	474.961612	0.976613896	0.59
0.1909769	-3.204488002	0.554850194	-0.451038237	-1.224693238	474.7389285	1.004906545	0.62
0.26805183	-1.893467348	1.316704598	3.145292231	-4.338124836	474.3950037	0.595631718	0.6725
-0.107738519	-0.513251748	0.279252539	-2.643890397	-4.387557965	474.4223273	1.242483524	0.7025
0.835966949	-0.191403809	1.231873665	2.898357556	-0.331039066	474.2252024	0.412803642	0.7325
-0.22241201	-0.18548396	0.096267671	2.602450934	-0.358681325	473.942303	1.34968002	0.7325
0.169667571	-1.158078712	0.298659694	-1.582532991	-2.661874284	472.9517398	0.701205799	0.75
1.055996239	-0.032744264	0.726574419	0.380043956	-3.719470014	472.5705837	0.600566336	0.8075
0.359141174	-7.894901354	1.277581095	1.866225588	0.41605815	470.7749002	0.059858735	0.8125
-0.765090804	-7.261698995	-1.021954841	-3.279185675	2.591744289	468.8181238	1.077295185	0.465
0.879259574	-2.832808163	0.570126849	3.450009922	0.78648974	468.3503825	0.283755215	0.235
0.792440518	6.28014168	1.698374496	-0.46367691	-2.782308325	468.9126964	0.606187302	0.33
0.186053568	7.166660346	-0.067071698	2.031415475	-1.527625152	469.8401045	0.468302676	0.54
1.098419739	4.285582491	0.701371957	-2.695361755	2.286845851	470.5030753	0.268284309	0.6425
1.087111877	5.676964765	0.670718228	0.992603327	-1.125375339	471.7331654	0.145505366	0.77
0.848424691	-4.505605469	0.216743607	0.622650402	-0.423222296	471.2260949	0.371531833	0.895
0.842306717	-0.172921986	0.566678413	-1.65439068	0.903400309	470.7496253	0.393245938	0.9975
-0.302998334	7.280628246	1.724088144	-4.956041286	-0.788455305	470.2887699	0.408951409	0.9825
1.181347182	-6.718125957	0.37837651	-0.545567981	-0.346265473	471.3515769	0.264064447	0.925
-0.539908465	-1.582513964	0.240377433	3.593992234	0.311024209	471.0776717	0.360525727	0.735
0.451221975	-9.835523776	0.127902446	0.947330776	-0.314725689	470.0309888	0.30799089	0.575
0.415262497	-0.663338265	0.64996056	-0.580453884	-0.188296519	469.3118279	0.216167102	0.5
0.757062853	4.918685137	1.150640712	0.490252259	-0.762447196	468.7488474	0.244047909	0.4325
0.003917906	5.596381443	0.477951244	1.898447907	-0.029841152	468.6791951	0.260416814	0.42
1.242107728	2.494870831	0.405568155	1.920618438	0.966022662	469.3579986	0.327387965	0.6
0.666301406	3.669901617	1.062582553	3.491708332	-0.291867791	469.5702352	0.517116548	0.615
0.85789076	-0.598958475	0.506997369	0.425453943	0.611977768	469.966389	0.16245137	0.6525
0.451877358	0.767001797	0.492991418	2.726127434	-2.045989208	469.9211442	0.206883129	0.7125
0.565854641	-1.640457301	0.718786611	-0.069711366	1.660752984	469.101306	0.195307113	0.73
-0.118735625	2.953721834	0.546242439	-2.656119961	0.327745943	468.9927881	0.439438894	0.7425
0.266590388	1.480666401	0.334198939	-1.064339353	-1.248335027	469.4841392	0.166370935	0.74
1.357008155	1.881632667	0.89432449	4.140499108	-1.939208809	469.3377765	0.121829675	0.8325
-0.151358828	1.002279431	0.3401442	-1.343871063	-1.043771137	469.5542473	0.810256603	0.8625
1.447887852	2.641608987	-0.395660402	-0.293374877	0.479499214	470.6452964	0.317895581	0.865
1.241831992	0.246441496	0.864738032	-0.63982723	-1.200052785	471.6040934	0.24048984	0.8725
1.125671488	1.491902709	0.907188067	-0.059871408	-1.397165279	471.0746635	0.403160448	0.865
0.389660964	-0.66601072	0.279299019	-1.891766359	0.50691559	471.0949807	0.455680511	0.895
0.513072306	8.38114794	-0.104435533	-1.366180434	0.279580993	471.9223309	0.502093105	0.9925
1.07312132	-0.642549724	0.21683494	-0.294213562	-2.051147874	472.3237817	0.445985533	1.02
1.21289642	2.402989381	0.653394459	4.151136782	-2.886574441	472.3932246	0.395955357	1.0175
1.947530332	1.485255777	0.799859206	3.237259065	-0.820310129	472.7429645	0.675911991	1.0425
0.935256434	5.574130488	1.064944534	1.689149951	0.028914473	473.1705688	0.645027086	1.14
0.790053678	-2.635125483	0.761966908	1.630074261	-2.468700927	473.1791482	0.818773272	1.2275
0.359560326	-0.179568155	0.449924203	4.265406346	-5.825370969	473.1912099	0.967548122	1.3525
0.156333125	0.238873464	0.503368086	0.032315005	1.799194258	473.2073699	0.845409437	1.39
0.654910404	-2.874111128	0.925548877	5.104271289	1.641516769	472.2311044	0.414927727	1.205
0.456984415	-1.770633281	1.103190968	-0.87839914	-3.653696877	471.7944412	0.504806926	0.9975
0.19502784	1.117472061	0.396966758	1.15158828	-4.298310047	472.1669466	0.951664991	0.9725
-0.068180929	1.086418171	0.256866753	0.256537889	1.35772023	472.3368551	1.092304677	1.0425
1.330181063	2.84360385	1.548785615	0.990672113	2.218518631	471.4564673	1.105147903	1.1975
1.103040011	2.316513258	0.557850437	-0.756199026	-3.179269568	472.4226079	1.049183522	1.495
1.063012091	-0.893345031	0.644842564	-0.292514811	-0.111676079	472.2023192	0.980352428	1.485
-0.080755687	0.315733022	0.570689863	-0.950851178	-0.15739361	471.7663209	1.40513042	1.48
0.548975347	3.922172731	0.31645743	-1.557445809	-0.927827475	472.1163293	1.032792959	1.6425
0.49008131	-1.409511782	0.336196384	-1.521722845	-2.876863101	472.1346678	1.269189265	2.0825
0.16149985	0.096104675	0.380127413	0.836968687	-7.51228437	472.2013104	1.395650918	2.245
0.465140775	-3.950876136	0.639469919	-2.820401504	0.183845123	471.8638323	1.281338066	2.235
0.392390871	-3.725090893	0.383324918	-0.71195514	-2.789795503	471.1737255	1.399253478	2.1425
-0.364429606	-0.072185045	0.197110122	-3.275168391	-2.650285491	469.7500726	1.384350797	1.97
0.590331327	-0.097676589	0.81664896	-0.930051974	0.941088005	468.6816259	0.816259414	1.675
0.111897746	-6.43374615	-0.32763079	-0.991564686	0.425125274	468.0488063	1.311294895	1.3925
-0.655049625	10.31051501	0.526599214	-2.223683607	3.21220997	467.6033648	1.515504839	0.965
0.01165948	1.775630449	0.148888342	-1.204376383	-2.411322782	467.3065888	1.308532452	1.14
0.108553156	0.821841222	0.355059652	-0.52535239	-1.029120824	467.2746697	1.00973028	1.3675
0.641339388	-1.328074111	-0.140702926	-2.133714969	3.66921023	467.9635042	0.826861003	1.1875
-0.446540375	3.057794562	1.106787073	2.265034983	0.656308299	468.1595678	1.536228937	0.885
1.234552756	4.040970803	0.562065377	1.101624608	-0.688256333	468.4241478	0.610361846	1.075
0.836109677	1.369592499	0.393563722	-5.774703711	-1.871771987	468.5110279	0.934567498	1.185
1.101005809	1.735467225	0.601878529	0.544937204	-0.120431729	468.5685226	1.261571062	1.285
0.688837036	4.471087678	1.433111288	1.250206077	0.983421881	468.957341	1.156263494	1.635
0.262279494	1.382915829	-0.130495454	-1.618423071	-2.302846764	469.5277431	1.512221109	1.955
0.219184938	-3.512541291	-0.168628395	-4.543804541	-7.223328894	469.6435077	1.889754151	2.64
-0.078467452	1.006902671	0.030684758	-0.336420051	0.48350571	469.9008512	1.969257685	2.5
0.218487218	-5.878286186	0.371635943	1.223484681	-1.481875917	469.2137177	1.884121659	2.33
0.285007603	0.354334441	0.231990853	-1.03195846	-5.018577245	468.5603092	2.349678299	2.8125
-0.482329093	-3.530060285	0.069122093	-0.302727846	-3.56073256	468.0541321	2.858085144	3.0225
-1.109710069	-3.133097011	-0.18017951	0.832256441	-1.317724627	466.3153304	2.902390539	2.3375
-0.166767298	-10.9638353	0.743303331	-2.006067249	3.319153086	463.5743612	2.24052727	1.575
0.785782869	-0.927235633	0.630831515	-1.12700167	3.810930056	462.9471931	1.485593329	1.355
0.326672274	5.751643128	-0.017478631	1.098000175	5.137659729	463.5054028	1.764817389	1.54
0.305848354	2.038079197	-0.032630541	0.562400989	5.506211907	463.956959	1.653345061	1.3525
1.02833124	7.028449883	0.855970945	-1.067357187	4.773542519	465.1786997	1.033872888	1.2075
0.325018208	2.786219225	0.858390669	-0.688206008	3.047439155	465.0568527	1.01109998	1.3
0.831659193	0.244069461	0.798953562	-0.833261485	2.158570564	465.0339592	1.281272734	1.32
0.594463523	0.766780855	0.351161297	0.698544756	1.6997209	464.8294251	1.757178906	1.2175
0.589969843	3.851380248	0.270739631	0.061090792	2.059037778	465.136005	1.595950206	1.165
0.274946864	4.320052247	0.624878638	0.595382802	0.572666604	466.2704548	1.393086113	1.29
0.725947951	3.20798709	0.705502502	-0.656889782	-1.830910464	466.3757647	1.223789003	1.455
0.241408041	-0.172199611	-0.429959148	-0.317843879	2.177022737	467.1045138	2.148569454	1.6275
0.92533559	-0.31611772	1.838169829	-0.307697738	2.47207567	466.9141924	1.479182446	1.69
1.105102323	5.912757277	-0.730917785	1.068614986	-1.386691295	468.7439484	1.812689341	1.82
0.387538957	1.079251359	-0.156523977	-0.362470459	-2.094740216	468.7104111	1.659004591	2.025
0.149066872	1.461199106	0.24225036	0.649234267	-1.042651514	469.155499	2.080413741	2.395
0.482890461	-0.740237617	1.186594449	-0.724363972	3.343114336	469.1244842	1.771545952	2.5175
0.358820835	-1.18283769	-0.208767619	-0.35392364	-4.012208348	468.3450131	2.390392012	2.545
0.769753725	-0.606839374	0.177906616	-0.881389882	-1.191011233	468.803679	2.113766114	2.7375
0.734393947	-2.439504696	0.563889422	1.289231832	-4.984097166	468.8304002	1.974784863	3.395
0.546898588	-1.229267668	0.753998054	2.088522261	1.351533914	468.1032376	2.057942861	3.7625
-1.042026804	-9.87922073	0.370560886	1.734458995	2.925958147	466.0481819	2.171815939	3.1725
0.291608321	-4.16372248	0.163733095	-2.321237468	-0.289080279	465.4058427	2.275287753	2.46
0.551254623	5.845574204	0.025648174	2.22668932	-3.871473759	466.0262786	2.725420191	3.9625
-0.013637552	6.594445621	0.121418456	0.513204484	3.156007281	466.5165073	2.466824642	4.1425
-0.003668701	-3.900114553	-0.136418559	2.071886198	-0.212017367	466.3073153	1.857794544	4.445
-0.446174421	3.977472495	0.360768268	-1.092683008	-2.493190279	465.2849331	1.783056092	4.395
-0.45429644	-4.884318834	-0.311116615	2.767065209	3.11097093	464.6695945	1.856159516	3.3975
-0.049575106	-6.993875737	1.154629226	-0.475895968	3.990411428	463.164813	1.390128337	3.5575
-0.164613311	-0.5360567	-0.32724751	0.581621683	2.641036878	463.4968155	1.197289469	3.6275
0.775329168	-1.448896685	0.109759949	0.636419793	2.368337956	463.0112705	1.430023302	2.7525
1.246667675	-5.205446115	0.305310508	2.900657849	10.72765573	462.2220902	1.10356518	2.3225
0.779164061	1.454874903	0.299384112	0.895061525	5.846244203	462.3012702	0.804634762	2.1625
1.288561785	7.01069949	0.32056991	1.388959729	4.90431381	463.0262828	0.674379981	2.2
1.535058683	4.198600866	-0.491802147	2.024215624	0.839944433	465.0779285	1.042143004	2.365
0.720708741	7.326291301	0.342257133	-4.026016359	4.36165819	465.8017741	0.733051542	2.3575
0.164660308	6.35330177	0.194080139	1.378486038	2.348221486	466.7603691	1.058579807	2.4225
1.205879615	2.229891831	0.130221601	2.893656898	0.058271038	468.0008649	0.837783062	2.64
0.672355966	0.702924788	0.599549054	-0.461616744	3.129931071	467.6949624	0.807488031	2.8475
0.73005317	-0.592465422	0.10667741	2.247109765	6.555707448	467.8499833	0.669150139	2.3175
1.344271111	-2.00667528	0.150825042	0.811738134	4.339021279	468.3301001	1.14359907	2.12
0.977478695	1.028395417	0.324551807	1.793118703	0.777120726	468.3382908	0.616879082	1.98
1.306406424	0.680960227	0.906811937	2.461880207	5.435727745	468.2374579	0.578263506	1.975
0.7528542	1.126265488	1.31215241	-0.068784749	2.449121585	468.5312536	0.576670812	2.025
0.508569578	-0.035414057	0.97569645	-1.565647082	6.144483056	468.4705683	0.487224309	1.9575
-0.160116988	-0.086645666	0.682445332	2.494242709	6.421124745	468.0696874	0.399064793	1.73
0.453956242	0.805935675	0.824342495	3.116666775	1.868996772	468.2016493	0.40260807	1.5525
0.789145496	-0.715375239	0.759516736	-2.175442676	1.936109416	468.5127206	0.555841158	1.5675
1.073613705	-0.568200171	-0.220276052	-0.417727622	2.256577313	469.299906	0.72340705	1.555
0.959277155	0.887282717	0.050779929	0.965262214	-3.37158383	469.7233653	0.667919742	1.6625
0.642183044	0.767087916	0.314060998	-0.371786522	-0.516146063	470.043252	0.723436204	1.71
0.588362167	3.27683226	0.377532214	0.451530581	0.80129176	470.5651739	0.823964143	1.73
1.161134691	-2.30888199	0.956027329	-2.218828245	3.022155994	470.1885814	0.782834357	1.665
0.843144632	0.868839781	0.209396538	-0.893839984	-1.937722558	470.6885881	0.961890751	1.79
1.102324304	-1.082027813	0.019303324	-1.356020057	-0.800984896	470.814219	1.171056676	1.995
0.922721191	1.536529116	-0.070405572	1.746949023	2.549912745	471.5766771	0.798611473	2.1175
0.447769893	1.537386654	-0.720406053	-1.855520109	-1.576117783	472.222419	1.093287476	2.36
0.607524014	-1.078852322	-0.657027958	1.498302816	-0.010893008	472.4212145	1.028524138	2.4325
0.464748583	-0.428464408	0.157591363	0.284109152	5.033677103	472.6036202	0.72161022	2.27
0.93530938	-1.872656522	0.694915856	-1.064766775	2.163025676	472.2364639	0.693409253	2.1525
9.70658E-05	0.650292311	0.938707648	0.835408469	-1.073523711	472.2600737	1.098031084	2.0625
0.681398137	-2.09126516	1.028437391	0.005083576	-1.092725464	471.373912	1.025990974	2.06
0.918508333	-2.376928179	0.517053549	-1.388510315	3.999503507	470.5183299	0.889001171	2.04
-0.029535167	-5.527919723	0.067581081	1.10311283	1.69605184	469.8661218	0.754070786	1.935
-0.765634854	-3.485295473	-0.22756747	1.032539122	4.370056822	468.8346746	0.991782582	1.6075
0.567508329	-0.491403807	1.166052446	-0.43947442	0.25933605	468.4355155	0.682915247	1.465
0.080078328	1.142216718	0.422872085	-1.74685279	2.284129527	468.2713575	0.731712349	1.41
0.158362624	0.881258719	0.68717458	-2.079813658	4.486092659	468.0211896	0.5384717	1.205
1.638053264	-0.876263352	2.04627877	0.201073534	2.173882403	468.038933	0.42841345	1.005
0.535403176	3.258775557	0.224100681	-0.257220114	0.770134879	468.4908851	0.635646692	0.9425
0.904388637	0.712566417	0.662532612	1.061605356	3.607429519	468.4788749	0.474804415	0.815
0.869886944	1.894557161	0.023612366	-0.929227737	0.392810641	468.4407688	0.673602502	0.76
0.161248915	1.103116796	-1.504481519	-3.555172411	2.32800053	468.6440689	0.567200608	0.76
0.43106903	1.037910157	0.169793791	-1.079632138	2.247284941	469.3168887	0.605653205	0.75
0.661775435	-0.244799533	-0.476116476	-0.292281364	0.92413232	469.6320668	0.600627342	0.765
0.427266657	3.594775639	0.375250666	-0.269223892	1.534208077	469.8576757	0.520203749	0.7475
