2.147427361	1.3145724	2.270312769	1.623158629	2.838665812	0.649666479	1.139166667
0.065964686	-0.043770979	-0.697561707	0.27642146	2.875084451	0.8409086	1.228333333
0.371337433	0.580089313	-1.418339854	0.604127988	2.825167289	1.048802208	1.3525
0.502367855	-0.025050338	-3.09029023	0.172352762	2.85668743	0.914614462	1.390833333
0.551218405	0.086399865	-2.698476362	1.154424485	1.87381442	0.45418929	1.205833333
-0.368192672	0.901536358	2.022692605	1.03830113	1.452041486	0.544845392	0.9975
0.298466668	-0.036067005	0.134124499	0.577662154	1.827875414	0.980810948	0.973333333
0.299893664	-0.102115651	2.793397764	-0.077729354	1.95451901	1.103379371	1.043333333
1.649349191	1.931204699	1.919229787	1.928046712	1.051942928	1.087257105	1.196666667
1.344888528	1.17216692	-0.994498066	0.430966362	2.016499445	1.043261812	1.495
0.270479644	1.504781344	0.674764758	0.947910279	1.807297144	0.984517004	1.485833333
-0.054225975	-0.324477563	2.781470438	0.490169661	1.39975907	1.405621713	1.479166667
1.116951024	0.611787689	2.694529481	0.36307717	1.730199098	1.035547027	1.641666667
-0.12204437	0.224381845	-0.180085284	0.092093595	1.798957876	1.287238618	2.081666667
0.191441724	-0.15600244	0.637531509	0.37949593	1.800894752	1.430508234	2.245833333
-0.958862077	0.170294231	-2.983635936	0.483637844	1.490531854	1.294186758	2.235
-0.685406487	-0.16837834	-1.60005692	0.760535922	0.772872562	1.418199497	2.143333333
-0.345503029	-0.332198226	-1.898891716	-0.080745479	-0.684320092	1.365559727	1.97
0.316114908	0.484330725	0.103805404	1.310057563	-1.650009209	0.795283356	1.675833333
-1.661191009	-0.849223977	-0.616037354	-0.453133131	-2.292362605	1.283013413	1.391666667
2.177390872	0.779733908	1.862067816	0.552892795	-2.662420046	1.492168252	0.964166667
-0.00678784	0.176429525	3.573524316	0.302770185	-3.015813666	1.303690065	1.140833333
0.237171001	0.209813642	1.549465905	0.182717233	-3.061385109	1.005415556	1.368333333
-0.28133992	0.913289518	2.208362537	-0.013481421	-2.356358436	0.797799167	1.1875
0.633677505	-0.305452079	2.951250581	1.144406894	-2.171175763	1.553251876	0.885
1.809477465	1.357153025	1.272132915	0.538310262	-1.885154308	0.595917398	1.075
0.417873407	0.909001871	0.589379405	0.525924599	-1.808020096	0.966640422	1.185
1.146156382	1.338641175	4.21105624	0.514741004	-1.80545672	1.320172863	1.285833333
1.992765261	1.309038927	3.421215296	1.674155534	-1.406933956	1.193424464	1.634166667
0.633280441	-0.184482837	0.527384408	-0.132006997	-0.789678028	1.535538808	1.954166667
-1.049147355	-0.276160343	-0.619274137	0.138586696	-0.678841283	1.93045263	2.64
0.44384551	-0.729801809	-2.208488527	0.066007442	-0.502937076	1.961088995	2.499166667
-1.382113444	-0.351031406	-2.879316371	0.420741182	-1.220015187	1.893411674	2.330833333
-0.219386958	0.308690238	-1.37849792	0.253104756	-1.869231176	2.32768364	2.8125
-1.47382392	-0.326784574	-1.290833096	-0.070645419	-2.372074021	2.896579151	3.0225
-0.893328101	-2.41406048	-5.341663748	-0.19938804	-4.008984296	2.94765261	2.336666667
-1.688651678	-0.069573533	-5.643046534	0.403538944	-6.789277427	2.271211892	1.575833333
0.256553072	0.887962744	-1.112913993	0.521203271	-7.387779563	1.510796978	1.355
1.109523909	0.867452326	1.207923996	-0.13185093	-6.826273875	1.841294266	1.54
0.81125714	0.476061147	1.094404835	0.214205215	-6.323751791	1.743899305	1.353333333
1.747691245	1.50419576	3.46950232	1.092437817	-5.14967658	1.099430754	1.206666667
0.294544004	0.238752227	1.887492901	0.81436314	-5.241982814	1.064886795	1.299166667
-0.00470312	0.719080782	0.58188338	1.006719472	-5.273145296	1.358699618	1.320833333
0.270216056	0.612876752	4.310880981	0.248144838	-5.356880151	1.80848292	1.218333333
0.763368041	0.868170999	3.679453372	0.139755216	-5.013316026	1.625738308	1.165
1.476017957	0.332954624	5.390693504	0.54313216	-3.858371762	1.437130569	1.289166667
1.285888871	0.754423907	1.845500533	0.732201489	-3.82412742	1.209607097	1.455
-0.454753001	0.307149574	1.322283417	-0.486539119	-3.04264137	2.155230998	1.628333333
-0.107518364	0.331021455	0.795258492	1.319263744	-3.277061762	1.47812146	1.689166667
3.432654045	1.906486112	6.833026789	0.005478014	-1.489127559	1.816895882	1.820833333
0.523474876	0.069554093	2.654221089	0.146268048	-1.555087525	1.643488897	2.025
0.841241747	0.109078745	1.551379725	0.315583974	-1.083738167	2.094171184	2.395833333
-0.253478971	0.176087142	0.689026637	1.028267998	-1.048302526	1.746723297	2.518333333
-0.325574798	-0.223523185	-1.061045006	-0.355484968	-1.835568895	2.438893658	2.545
0.260984202	0.823953212	1.638064656	0.11099429	-1.321230309	2.131709289	2.736666667
-0.223439343	0.162148155	-1.410598807	0.410876243	-1.334565402	1.979675842	3.394166667
-0.106994466	0.270271441	-1.640266383	0.823043453	-2.022446596	2.086958196	3.761666667
-2.429084824	-2.455066276	-9.386336906	0.454810187	-4.1145089	2.186852857	3.171666667
-0.581364139	0.725263247	0.447779719	0.329093454	-4.682472538	2.244578011	2.459166667
1.491658896	0.69167018	2.958609412	-0.045846224	-4.128152153	2.731773129	3.963333333
1.660109778	0.087455199	0.481814242	0.069486719	-3.634748855	2.546181145	4.1425
-1.112880083	-0.525979798	0.684579277	-0.155474947	-3.799750689	1.862001003	4.445
0.864404597	-0.066706069	-0.430387424	0.411548981	-4.850610081	1.764269072	4.394166667
-1.593210725	-1.395896081	-0.591312594	-0.328734842	-5.395006583	1.807808642	3.396666667
-1.948926379	0.259209385	-3.365881621	1.225658011	-6.954360367	1.350974065	3.556666667
0.230702569	-0.210999331	-3.893346094	-0.414474617	-6.525558118	1.206244391	3.628333333
-0.669146054	0.626937882	-3.981451148	0.162384921	-7.019153346	1.402592245	2.751666667
-0.21451823	1.535235627	-1.394659559	0.162512234	-7.749134197	1.072071349	2.321666667
0.960855169	0.751643603	0.604436006	0.249185618	-7.693315591	0.81871164	2.163333333
1.969899274	1.899656515	2.385749205	0.036272502	-6.950372937	0.719588995	2.200833333
