-0.4456189132	3.738415903	5.57694423
1.134610547	4.28659943	5.798114306
0.9205500376	4.090648664	6.437375124
-0.549687898	3.899217085	6.028782832
0.8327279236	3.962848831	6.977462638
-0.4709112625	3.533428788	7.371124087
-0.4280366938	3.414716078	6.741030109
0.4674301303	3.76429298	6.665886864
2.730913491	4.683258571	6.277643366
0.8388266643	4.313190373	6.425477434
-0.06435118549	3.755984588	6.440813183
1.147665373	4.305663762	5.23066346
0.01117356205	4.065278113	5.223729365
-0.07521773716	3.83627333	5.569027336
1.830957676	4.218127078	6.193881311
1.465590876	4.344867136	7.392883271
1.507772112	4.252748308	7.631429611
0.7494975578	3.8983306	8.299344302
1.509612187	4.371740158	5.781507734
0.5287480232	3.93283986	6.154079899
0.2372739403	4.074256589	6.527553839
-0.9544344303	3.63503046	6.816527934
0.4860170164	3.713934028	6.167130964
-0.6794645018	3.622157914	6.369349569
0.8021410397	4.001944432	6.417670086
-0.2898973746	3.663898277	7.535106738
1.121299025	4.154721834	7.470044086
0.8678758691	3.969579754	8.146167229
1.510305818	4.250573522	7.076515236
-0.4748797896	3.836037178	7.547317278
0.9587926896	3.715183437	8.626819298
1.160068272	3.593228199	8.692422643
-0.2961059337	3.844396381	6.360670113
-1.309204147	3.590863604	6.536022776
-0.6549673687	3.678399501	6.002013823
-0.2760124048	4.088148284	3.736927176
0.5625755368	3.955320932	7.910967909
0.3400306573	3.7233277	9.36450653
-0.1151832061	3.035444278	10.90095044
1.886537108	3.895673003	7.329782525
1.098709499	4.266626376	5.458127832
1.544928235	4.585440413	4.754192364
1.571685377	5.219558854	1.292776366
1.492833789	5.17950074	5.242981315
-0.2678603904	4.177010865	4.812765849
0.05399103656	3.794421355	6.060365087
0.3876862554	4.11943809	4.729959541
-0.0675991199	3.889156956	5.905894893
-0.289184718	4.060593045	3.75699948
0.2551171271	4.312400943	3.728677221
-0.5041864859	4.115629839	3.321567963
-0.2724377344	4.195079286	3.104649593
-0.08371328768	3.929424692	5.241129718
-0.5104019678	3.887879174	5.743473978
0.3425663042	3.976723411	5.26606955
0.9969844155	4.268279897	6.338918617
0.09273731812	4.203375845	6.13946672
0.4572424479	4.104255308	6.271258515
1.565305472	3.973183938	6.549965342
-0.004926166925	3.722668081	8.316648781
0.7934706074	3.828675922	6.511819603
0.8134349648	3.947448978	7.322523115
0.9560311621	4.029862054	6.249964394
0.4653566623	4.023668024	5.194936779
-1.368672894	3.641077047	4.356922924
-0.5748607323	3.85860906	3.576203358
0.05262752457	4.034362805	4.916984771
-0.2244232885	3.809075899	5.821396188
0.4378994471	3.959389884	5.876597939
-0.1844888773	3.442596731	6.830758193
-0.2015984806	3.164916502	7.844345252
0.9737655954	3.698044348	5.874769329
0.4210388987	4.055339005	4.156707116
-0.3298527301	4.214803995	4.548755896
1.615498556	4.414128055	5.373810874
0.1856813825	4.503992614	4.836125699
0.183076562	4.073546635	5.752191715
-2.09432299	3.167230113	8.426106104
0.2021095478	3.410137187	7.949685687
0.9805096846	3.394660408	8.465723317
-0.2751578172	2.792144087	10.85459059
1.050643517	3.418213631	9.823407069
1.849498434	3.851804905	8.581407034
1.637874729	4.290998943	7.592745228
0.4423358783	4.05127988	6.754468707
1.72843379	4.696234958	4.547241836
-0.04586778187	3.926792112	7.885729467
0.8298852931	3.528041082	10.70605308
1.088948787	3.314013252	10.18615064
-0.6098855847	3.000802677	8.914867874
1.50116654	3.857703977	8.301792179
1.853593923	4.546615673	6.767324194
1.643588936	4.384146124	7.413976663
0.2329627246	4.178127854	5.152242711
0.882280893	3.980487989	7.664418925
0.7276308104	4.049221662	7.50470861
0.1585842889	3.961932823	5.670774222
1.544480582	4.290486369	6.906102446
1.662119015	4.292120508	6.531882034
0.4342005401	3.950302405	7.097439113
-0.2000459165	3.68905785	6.651172523
2.190113972	4.444839733	7.790931556
-1.515843079	3.465275118	5.608700987
1.338919615	4.063592377	7.481848141
-1.615485596	3.130015023	5.340033428
-0.2299872257	3.496828723	4.814318999
0.1272167947	3.639302659	6.05082892
0.006670637731	3.859387941	4.551379928
0.2807075993	3.819994624	7.064285073
0.8624046832	3.904869712	6.545602671
-0.9289230063	3.314555513	5.994634829
-0.2472757185	3.584186617	5.498564134
0.2827898625	4.050298162	2.902333313
-0.95913539	3.890795298	3.531582534
0.5894420205	4.276442043	4.910909575
0.9302140907	4.206916036	7.943018039
0.421404736	3.852675283	7.217215893
0.8225047023	4.226717886	6.215127401
1.336047142	4.346442641	7.955071066
1.985454081	4.601802552	8.403351055
